GEOID,borough,cvai,cvai_z,travel_time_accessibility_z,venue_density_z,event_density_z,mobility_proxy_z,population,psi_z,median_income,pct_bachelors,pct_renters,pct_age_18_34,pct_age_65plus,pct_white,dist_to_cbd_km,pop_density,median_income_z,pct_bachelors_z,pct_renters_z,pct_age_18_34_z,pct_age_65plus_z,pct_white_z,dist_to_cbd_z,pop_density_z
36061001100,Staten Island,-0.24088851616534643,-0.1532035893225798,-0.6308796437870179,-0.15019166974209025,0.31290613790699895,0.10133180678437974,1831,0.4527184325261572,156352.4526311101,36.85318127301392,40.7818834865003,42.64799541611956,51.93692210907802,52.776796236973176,31.961019342004555,364.7424651699933,5.50278144484357,-0.8438841987368257,-1.2983571628508748,0.20555897960719352,1.5028698861333594,0.19912554612669164,1.1359517151949787,-1.157428294882141
36061001200,Staten Island,-0.6094569253256331,-0.38761079184572017,-0.6308796437870179,-0.15019166974209025,-0.767593691979953,0.312910127233323,3697,-0.1859719806974176,43622.97676644071,70.38755049851258,68.71586621640124,36.38011168947498,61.780726804087074,61.271820219698505,31.41114820219072,736.457069215101,0.1619429983206755,1.3513575552491326,0.5652204917373791,-0.22181252464599152,2.19170639001298,0.7139924307317213,1.0740781687709875,0.1421335022788738
36061001300,Staten Island,-0.7172770428990892,-0.456183712117676,-0.6308796437870179,-0.15019166974209025,-1.4361485982715538,0.6781199498615159,5777,-0.03685397203036002,20526.74000943071,42.56043641175806,83.35704937529488,54.19481377264189,10.76771397510807,80.81123172049712,30.985418431578502,1150.8013223850635,-0.9322984881732266,-0.4702733311229661,1.5419871073493308,0.9928711483680213,-1.37801349962445,1.8982381664576384,1.0261734710722348,1.5907340050117498
36061001400,Staten Island,-0.12785843149520376,-0.08131716256982087,-0.6308796437870179,-0.15019166974209025,-0.8338291485446058,1.3084166365634882,3735,0.01920093557220032,20920.08956124191,57.30542266440379,67.99537549658822,38.333141875066474,17.630674664659317,42.09760416824756,30.688996878033862,744.0268199938185,-0.9136625777946683,0.49496949977973814,0.5171539335682676,-0.08864645382052927,-0.897766481918924,-0.4481195189495749,0.9928190150436362,0.16859831915450402
36061001500,Staten Island,1.757869903729464,1.1179942618295484,-0.6299615533746266,0.7539700378694507,0.6087156594816867,2.9279417397943206,1081,-0.797526365981764,23492.697938280766,43.877522990783156,52.78985826315795,34.54852503184584,35.39897804069205,70.35972473535537,30.525650744577494,215.33948926718895,-0.7917788768145398,-0.38405362523113956,-0.4972614620690071,-0.346698048880193,0.34559991518406036,1.264792651552654,0.9744387003847984,-1.6797602069258524
36061001600,Staten Island,0.16240059240773583,0.10328576082016507,-0.6308796437870179,-0.15019166974209025,0.7167002453351243,0.539751736634844,1086,-0.13138326480066745,24201.21357088793,54.82022229882587,60.03800017150752,43.99336961820522,15.741449216479456,62.60788865217239,30.497518380680916,216.33550910683383,-0.7582111918628812,0.33228221102079175,-0.013711535504961583,0.2972924293016383,-1.029968155264235,0.7949689403738126,0.9712731421338947,-1.6762779941778705
36061001700,Staten Island,-0.8057236015027415,-0.5124351700826063,-0.6308796437870179,-0.15019166974209025,-0.7054291328793046,-0.12305710240999944,3063,-0.6358669017734103,23147.84807807264,79.20441290718682,41.19674257895019,38.24627016457679,31.888856742130166,58.61535877681964,30.604972657723025,610.1617535852921,-0.8081169940420931,1.9285309133796844,-1.2706804028998198,-0.09456974391463215,0.09997337560829332,0.5529894682975132,0.9833642971657305,-0.299411074035311
36061001800,Staten Island,-0.7456444083133453,-0.47422517905961253,-0.6308796437870179,-0.15019166974209025,-0.17698165232396035,-0.46073236330943584,1821,-0.9211152366816854,40517.856755101464,24.72405588551679,86.96376964577155,52.95807494571668,16.07584789134366,66.6588018889788,30.84659665797791,362.7504254912932,0.014830238233534477,-1.637886385297079,1.7826045433734514,0.9085449298415814,-1.0065680552792948,1.0404869144585278,1.0105527286262044,-1.1643927203760434
36061001900,Staten Island,-0.44096325979625106,-0.28044987463744236,-0.6308796437870179,-0.15019166974209025,0.7556747309715842,-0.6695838451974061,1162,0.45603677453211755,17795.675474149917,51.7454969728498,71.8744493884789,52.462214060812194,16.723633717246237,66.836500087544,31.21927528595035,231.47501066484918,-1.0616894425627723,0.13100317779274448,0.7759410709171485,0.8747349835305012,-0.9612381714180532,1.0512568567307612,1.052487914380614,-1.6233483604245815
36061002000,Queens,-1.3495690314727018,-0.858317461336745,-0.6308796437870179,-0.15019166974209025,-1.1358030499938887,-0.812510881964473,4739,-0.07073838863693632,46396.35348230924,62.85503058182539,70.01441900151745,58.29616508726841,35.47806228588099,51.26884794638298,31.71838935664828,944.0276037355595,0.2933385971841342,0.858260395059543,0.6518516741593388,1.272519073767724,0.35113396595566154,0.10773173251292739,1.1086500865481719,0.8678266387431737
36061002100,Queens,-1.204569258726094,-0.7660985129644173,-0.6308796437870179,-0.15019166974209025,-0.6882115571227088,-0.9151180968364453,3397,-0.03625116678345503,59514.65840065468,72.60140320416183,38.1698874023222,38.74094955162659,23.487968616954767,31.09811198930022,32.33808509142061,676.6958788541244,0.9148508212382876,1.4962817631248135,-1.4726129280746396,-0.060840357252941006,-0.48789265637054624,-1.1147773508672125,1.1783805561763223,-0.06679926253810321
36061002200,Queens,-1.3112046019171064,-0.8339179241408908,-0.6308796437870179,-0.15019166974209025,-0.8759524617699281,-0.9613623184082108,2932,-0.108445417360965,26621.635594630043,65.4149865911005,67.10875056470697,43.819995807475266,17.06235234520448,55.14074120627055,33.071584802967976,584.0660337940777,-0.6435376967360923,1.0258413709275758,0.45800395746098993,0.2854710507437061,-0.937535775575117,0.34239965390965765,1.2609166726740453,-0.39064504800628114
36061002300,Queens,-1.709884981757863,-1.0874761516413187,-0.6308796437870179,-0.15019166974209025,-1.7812879392283392,-0.9592013356725457,3728,-1.0703723911516478,43146.90625620593,27.236137538724886,64.2966784166492,29.62195009480547,11.6730298237925,39.52181852843533,33.91150461686986,742.6323922194074,0.139387977419398,-1.473439381762827,0.2704003898321992,-0.6826133008987753,-1.31466252676019,-0.604232877837943,1.3554275750201534,0.16372322131114597
36061002400,Queens,-1.5766280542714617,-1.0027255793931913,-0.6308796437870179,-0.15019166974209025,-1.4895204135149958,-0.9505984579154646,4535,0.008015420947234255,50654.774977612025,19.672314449704725,81.73986716380345,55.41510967918671,68.7618806052793,64.41923596784878,34.85015092334579,903.3899942896833,0.49509187483545597,-1.9685857241056715,1.4340989962312882,1.0760762172491014,2.6802241660612336,0.9047511789238669,1.4610475496184,0.7257523586661883
36061002500,Queens,-1.4845737586545096,-0.9441796232572062,-0.6308796437870179,-0.15019166974209025,-1.3030356300068282,-0.9316878824425622,4446,-0.37056641632152265,56340.63713655033,30.275235330354683,71.61364967714997,20.02633872620294,27.481852953465197,35.04840825888039,35.87977624484174,885.6608411500766,0.7644736934517598,-1.2744926139924238,0.7585421729850103,-1.3368837123609199,-0.20841399862591564,-0.8753575755114854,1.5769048214702484,0.6637689717733394
36061002600,Queens,-1.3242289121443933,-0.842201303967522,-0.6308796437870179,-0.15019166974209025,-0.9649999275002391,-0.9101137527500576,3790,-0.10611054690630135,38372.649967499296,42.08485820820383,58.792585462741854,66.0796988145551,44.3200093189804,68.30835445855836,36.992784666470996,754.9830382266592,-0.08680425264906123,-0.5014058424491084,-0.0967976834557469,1.8032341703632835,0.9698638240213167,1.1404630880654185,1.702144669972365,0.20690265937093225
36061002700,Queens,-1.4246362183771735,-0.9060597226001255,-0.6308796437870179,-0.15019166974209025,-1.2035604747299813,-0.900488510337779,3707,-0.6831767999944076,22609.454805483092,65.06313856596961,72.68650411904133,41.34652372721529,38.91342326978904,21.576322147619038,38.1818849898731,738.4491088931262,-0.8336247103473433,1.0028085394277206,0.8301161974936734,0.11681899372240286,0.5915290289458363,-1.6918745175873269,1.83594666235864,0.1490979277704166
36061002800,Queens,-1.6891680346397595,-1.0743003028759879,-0.6308796437870179,-0.15019166974209025,-1.7975128527779953,-0.9048672027352087,4933,-0.10283711529280239,38326.024663531076,43.10296763581484,52.23262054369962,40.29776675613573,19.334915207087423,77.58622564527914,39.440195427761346,982.6731735027728,-0.0890132420380763,-0.4347579114685251,-0.5344368184196321,0.04531019364352376,-0.7785094331061524,1.7027768194200898,1.9775364343201773,1.0029364933263865
36061002900,Queens,-1.809015512511549,-1.1505225490565139,-0.6308796437870179,-0.15019166974209025,-2.0479530968488593,-0.9229026692932274,4385,-0.39418667913449296,33581.40840530995,74.03641098909186,55.14289613232014,66.86824807106908,37.44200915671204,44.68613126073912,40.761306889989555,873.5093991096072,-0.313801202165964,1.5902208793070853,-0.34028174185615084,1.8570008796118163,0.4885643943543975,-0.29123392539068776,2.1261928111889814,0.621285976259141
36061003000,Queens,-1.4063351591547566,-0.8944203634230576,-0.6308796437870179,-0.15019166974209025,-1.102538197266589,-0.9517589744063599,1922,0.31447456484561437,38945.64689958807,43.97928053352588,64.32201776165176,17.314493150225747,34.03037034953432,53.33078170974388,42.13931315742924,382.87002624616446,-0.059657102170749404,-0.37739232782877224,0.2720908697607249,-1.521789108448756,0.2498293298901613,0.232701528379586,2.281251203214879,-1.094052022887629
36061003100,Staten Island,-0.684878650230953,-0.43557853705970917,-0.6308796437870179,-0.15019166974209025,-1.3519791453403138,0.6688240929365967,3175,-0.8133293164872667,22120.626013911744,50.675597017377214,57.23275724003945,66.8538763165689,29.577028987804578,60.4064612177985,41.41572650696873,632.3141339511611,-0.8567841864627629,0.06096491230316266,-0.20085950123988874,1.856020951041446,-0.0618005926083778,0.6615447043592955,2.19983054123177,-0.22196351903914077
36061003200,Staten Island,-0.1152309302066104,-0.07328615074582795,-0.6308796437870179,-0.15019166974209025,-0.9039835673229928,1.3933954362496552,2582,-0.12273424958685819,17000.873375262294,50.13846712018989,88.77810988811314,40.69744473932147,19.11939637348353,57.56217637968941,39.96988086171939,514.2157775938293,-1.0993451628130118,0.025803076704262354,1.9036457842928414,0.0725619724480438,-0.7935907197081906,0.48915813117192486,2.0371386100212168,-0.634850477365028
36061003300,Staten Island,0.20555574145913402,0.13073216564540366,-0.6308796437870179,-0.15019166974209025,-0.05473843293956887,1.287708616898838,1564,-0.29063809180744066,13253.170149900106,47.41371446542959,90.00606956312602,28.124018766382196,21.731988595348792,37.66047593138944,38.57723162825467,311.4769466136259,-1.2769018960333551,-0.15256589027382275,1.9855674434137918,-0.7847487573008892,-0.6107702607564597,-0.7170452331735429,1.8804325369796522,-1.343651360289133
36061003400,Staten Island,1.0148656391501356,0.6454481976684696,-0.6308796437870179,0.753743502975805,-0.8670300751352799,2.7512009667422803,4258,-0.01746886004373399,15108.496233362863,41.842215156037156,50.24738802583322,45.65238355181517,35.11049139307141,28.41126392733283,37.243746778485914,847.9979786973367,-1.1890012223063673,-0.5172898495657791,-0.6668789050075091,0.4104111965451779,0.32541258519124716,-1.2776219871961152,1.7303838605101247,0.5320947876474683
36061003500,Staten Island,-0.8650515224618954,-0.5501673566670005,-0.6308796437870179,-0.15019166974209025,-1.4772927257842006,0.425553097352897,3597,-0.018920420157991877,14600.236974884341,49.458884507200466,69.05422704261642,34.19736672735493,43.87595330098119,60.84730346859652,35.976005866410304,716.357146400406,-1.2130812649718905,-0.018684061768075286,0.5877937739298845,-0.3706415454998436,0.9387902702032115,0.688263295940932,1.5877329365073483,0.07186160138607783
36061003600,Staten Island,-0.9715915956875264,-0.6179261767414845,-0.6308796437870179,-0.15019166974209025,-0.9951598375235539,-0.19696308474061028,3500,-0.5757927692175415,60615.95408894419,36.911447102156714,63.457241416839395,48.06412241301942,37.090835560903535,65.18007757138612,34.78119854317841,697.0392027808076,0.9670274352772603,-0.8400699751829316,0.21439849241548573,0.5748540148759032,0.4639904415499283,0.9508643090207043,1.4532887712675755,0.0043235997726304215
36061003700,Staten Island,-1.302205112378142,-0.8281943050934225,-0.6308796437870179,-0.15019166974209025,-1.45176183729538,-0.44831389703694,5566,-0.31817642824087555,41174.06224567244,46.08115585647233,38.87306880000892,37.672236403930455,33.95107593830527,20.763716884658173,33.667090698483136,1108.4914864784098,0.04591960049641075,-0.2397984330524154,-1.4257011377824376,-0.1337098560288161,0.24428057240252998,-1.7411249424248667,1.3279252115917133,1.4428134073540744
36061003800,Staten Island,-0.7720147220968091,-0.4909965336575888,-0.6308796437870179,-0.15019166974209025,-0.2550303660090704,-0.4449565597992788,1987,0.20057738490999794,37046.90793939085,51.996458903397205,64.31608431715212,43.68944042787217,33.83102708467892,43.900560894987294,32.64194648148305,395.71911312156135,-0.14961456858092095,0.14743175901620403,0.2716950280831812,0.2765692185779091,0.23587995544711043,-0.3388458176790621,1.212572170289499,-1.0491299718033986
36061003900,Staten Island,-0.9827032174249878,-0.6249930986540484,-0.6308796437870179,-0.15019166974209025,-0.967122807022574,-0.2427438616015259,4636,-0.9040326816323467,30595.67399152129,30.28868391842769,55.26963783123237,26.050006904821664,18.993873940432117,81.8077160894548,31.714394115290325,923.2782125968213,-0.4552577735369902,-1.2736122365542348,-0.33182634184100845,-0.9261638836450693,-0.8023743594308922,1.9586331463477662,1.1082005271264495,0.7952841135240588
36061004000,Staten Island,0.1997225861633437,0.1270223153685325,-0.6308796437870179,-0.15019166974209025,1.2084575532548474,0.1893023294482056,1223,-0.6586891966672274,13951.248386630772,51.463504818755176,59.348309671477516,35.479728298579175,32.89783969050336,39.049696701236456,30.893225278368256,243.5654128570745,-1.2438287085922295,0.11254328231052207,-0.059723298913905036,-0.28320457034332286,0.17057862511958546,-0.6328472637205753,1.0157995544723208,-1.5810787680266964
36061004100,Staten Island,0.23671160090461538,0.15054709734684357,-0.5918480308988405,-0.15019166974209025,0.6788474592471464,0.6735206309048354,1350,-0.07323604700903079,44024.55561169788,64.12067957963542,70.63103717865363,50.76786685763415,35.94536597323395,35.011255592242364,30.187122951682046,268.85797821545435,0.1809687918818423,0.9411128711923112,0.69298851695884,0.759207040682553,0.38383431386173833,-0.8776093263912462,0.9363462936499781,-1.4926527246744699
36061004200,Staten Island,-0.18049712549447314,-0.11479504265442218,-0.6237532077926372,-0.15019166974209025,-0.4373668750898313,0.8566997519969896,2928,0.35965608505207103,40668.09677970381,53.18894260640915,74.70062346666651,39.31559242539863,36.427151334469414,76.81672108259153,29.60432174700081,583.1230816403639,0.021948231938801403,0.2254946561649929,0.9644854296293544,-0.021658713163349903,0.4175480408337985,1.6561386442147006,0.8707673338122041,-0.3939417293370164
36061004300,Staten Island,0.37098939526177316,0.2359469345383985,-0.5343905024485841,-0.15019166974209025,0.20109140379360801,1.282115282507356,1348,-0.24134981917468024,37157.08072864446,40.83728519596141,33.36048288243369,23.710380847495134,7.609621187349375,57.296898693955924,29.152217584601807,268.4596700995796,-0.1443948595022346,-0.5830750203961966,-1.793465807587097,-1.0856897381626138,-1.5990062623059471,0.4730801664850006,0.8198948914248019,-1.4940452607902344
36061004400,Staten Island,1.1504295689365158,0.7316660089471602,-0.6308796437870179,0.7537435029749798,-1.1967091252157045,3.2990833197774174,5277,-0.058411144743450154,24734.81580665095,58.67924105663427,62.56070415277992,43.86709007940944,45.809308231287616,27.352659110919458,28.83695830180328,1050.9359637345613,-0.7329304628072882,0.5849030087936788,0.15458722855233048,0.2886821425118346,1.0740799769998053,-1.3417819666102964,0.784420744015587,1.2415919386262522
36061004500,Staten Island,-0.2976027118172471,-0.18927346296259262,-0.5565501727099138,-0.15019166974209025,-1.284180242567267,1.2821152825082522,5732,-0.2615588430345222,25691.67649292113,52.07194400826843,31.78903853402347,49.87860763166846,19.519929618036834,36.79800885738573,28.6630596430317,1141.5510600954628,-0.6875968151344019,0.1523731984362521,-1.8983025793944905,0.6985734888097855,-0.7655627438986394,-0.7693176854196689,0.7648530199480612,1.558393904960622
36061004600,Staten Island,-0.046291595177575334,-0.029441164940400773,-0.6225357826939291,-0.15019166974209025,0.3658996732341403,0.4256219922231786,2017,-0.17024305532940345,47172.161506506905,76.98133968881615,61.51654688928381,22.41351448906755,21.081524586010282,53.147166254274595,28.63309731936019,401.69373485968254,0.330094426047652,1.7830031082100415,0.08492769725876792,-1.1741157126363384,-0.6562875549302698,0.22157295267279012,0.7614815478149946,-1.0282419300669277
36061004700,Staten Island,-0.7901988837836207,-0.5025615467333031,-0.5810774272460298,-0.15019166974209025,-0.7246132100029148,-0.1319485019498768,3226,0.18830206688129134,24742.46895463173,58.55590677951824,70.03958008243771,39.87407263026552,54.87194999115451,83.8751468145116,28.747521390546936,642.4709909053809,-0.7325678759447204,0.5768292456343911,0.6535302614421356,0.016420890042270757,1.708253313346603,2.083936102373703,0.7743569700148071,-0.18645384808918963
36061004800,Staten Island,-1.1346220556977138,-0.7216125294164616,-0.6303105022802583,-0.15019166974209025,-1.0620146062571376,-0.4577706075146415,5867,-0.5894274738089168,61786.9146682336,77.48178797746071,67.86882256255089,49.062325696501716,8.049745241877877,28.414127793339244,29.004623081500718,1168.436857918571,1.0225045962705337,1.8157636760786628,0.5087111267449458,0.6429158452188655,-1.568207854130656,-1.2774484138463935,0.8032870088168094,1.6523900927802053
36061004900,Staten Island,-1.2170993860124015,-0.774067595532112,-0.6308796437870179,-0.15019166974209025,-1.0064198568320615,-0.6657029225617128,5124,-0.3610460401939559,80802.49770368575,44.71041794277053,81.76422454221901,57.31701091995103,57.976050073558625,73.28835076044183,29.400659586137706,1020.4653928706368,1.923414994192654,-0.3295302864144205,1.4357239655948941,1.2057560948050907,1.925467847228995,1.4422909800771764,0.8478505097554987,1.1350629257719753
36061005000,Queens,-1.2570853843761718,-0.7994984403457001,-0.6308796437870179,-0.15019166974209025,-0.9301471325738868,-0.8092612684109118,3419,0.4181884640801255,63541.056548378874,26.068642155754507,86.17239599806203,49.56561833479458,14.76222932568827,45.18526139758284,29.930116239332357,680.9077240875697,1.1056114174659302,-1.5498664824203106,1.7298091271035463,0.6772325207169162,-1.0984906856273147,-0.2609826183794548,0.9074269421938721,-0.05207411291692778
36061005100,Queens,-1.1465072596119188,-0.7291714447540327,-0.6308796437870179,-0.15019166974209025,-0.5755738828550094,-0.8989006183235194,2893,0.1734463543514712,38087.39186979204,44.818639570099414,59.13259895472165,18.338851925988354,15.319603613788779,46.62348920647391,30.5860651620953,576.152689612559,-0.10031906236259058,-0.3224458342394256,-0.07411414591515081,-1.4519438831725402,-1.0594874985606098,-0.1738144275866018,0.9812367554131672,-0.41831111136288834
36061005200,Queens,-1.4614633172015732,-0.9294815270682251,-0.6308796437870179,-0.15019166974209025,-1.2535688392322486,-0.9292202364180786,4040,-0.2780321148785613,34665.32165112706,63.03998502396362,68.22987007542825,42.588381467765714,12.155187768922985,50.56700436307725,31.36057008569799,804.5823940658879,-0.2624481244411543,0.8703679647960356,0.5327979203736503,0.20149424198703794,-1.2809227276142499,0.06519435769780411,1.0683869309294989,0.38030835102526056
36061005300,Queens,-1.1979671919716754,-0.761899639810041,-0.6308796437870179,-0.15019166974209025,-0.673574586312889,-0.9148482141702132,3068,0.2777965123330258,38145.92227606124,28.69492723912576,84.49686093623484,39.80864947381503,22.405006825799056,38.69969065504718,32.24508924006825,611.0046497518622,-0.09754603923181306,-1.3779434432804165,1.6180280849624291,0.011960055412173612,-0.5636746976815787,-0.6540604495763009,1.1679163169950542,-0.29646420123255446
36061005400,Queens,-1.1129121130501038,-0.70780514170638,-0.6308796437870179,-0.15019166974209025,-0.5102330396152696,-0.8896614230252505,2125,-0.6423410383321211,51006.78335254959,27.487927914276924,58.01441511775543,49.39584646638181,39.38962859309918,55.36969681168723,33.230838901537815,423.2023731165326,0.511769144448787,-1.4569565685049786,-0.1487122593471264,0.6656567382123675,0.6248522835410981,0.35627620793863474,1.2788365363432095,-0.9530449798169818
36061005500,Queens,-1.3736678880550957,-0.8736441833647001,-0.6308796437870179,-0.15019166974209025,-1.1505686772892523,-0.8467666554141007,4117,-0.1856066507522944,75166.3430196116,25.316110893091814,38.58018752772824,31.986125770548774,22.710553932620147,44.26952260554941,34.30909468493667,819.9172565281671,1.6563881904542048,-1.5991290177573638,-1.4452403134075953,-0.5214135468947074,-0.5422935338578099,-0.31648376586591154,1.4001658886959323,0.4339209914860538
36061005600,Queens,-1.4493787021405538,-0.921795787488763,-0.6308796437870179,-0.15019166974209025,-1.3593775137921054,-0.8146172294233485,5161,-0.5290941125534525,47887.259106731464,76.6172461496332,70.57077799857774,43.55045515579766,30.216109374384875,54.4497418421058,35.471421625020014,1027.834093013847,0.36397394803603167,1.7591686554372372,0.6889684077406499,0.267092599772263,-0.01707988625251048,0.3005195261295567,1.5309552403819495,1.1608248439119706
36061005700,Queens,-1.650468392220947,-1.0496875723961638,-0.6308796437870179,-0.15019166974209025,-1.8325030802011113,-0.7993411360462611,5042,-0.02128193100626833,15529.377083183577,52.41636569760588,74.7405118194634,58.61418182401604,10.474637716163748,25.695668068320437,36.7098348688746,1004.1347601188631,-1.1690609484171652,0.17491988384809648,0.9671465268194466,1.2942028345215761,-1.3985219952555834,-1.4422089716024238,1.6703061060441569,1.0779689450224426
36061005800,Queens,-1.7105818878794952,-1.0879193795749478,-0.6308796437870179,-0.15019166974209025,-1.9618492373312648,-0.8051780093993243,5433,-0.4534712353610601,22838.618879253067,45.71775997453682,68.66392987021325,35.45125402617191,41.76751606608544,39.91589220134648,38.016899532969646,1082.0039967737507,-0.8227674941102892,-0.26358721547700925,0.5617556290590869,-0.28514606976512574,0.7912488897579482,-0.5803488388182517,1.8173818849265033,1.3502097556592556
36061005900,Queens,-1.3941380010999973,-0.8866630472036274,-0.6308796437870179,-0.15019166974209025,-1.2142595514333894,-0.8318485146013906,3170,-0.043432134682220604,33670.61982278845,57.46397145521813,66.97172544646712,41.35181445071021,29.895417961303313,65.28611207192125,39.385781369676735,631.3183636611864,-0.3095745900515781,0.5053484910557979,0.4488625131156494,0.11717973820287209,-0.03952079793814355,0.957290853908887,1.9714135620593132,-0.22544485932955913
36061006000,Queens,-1.4152805611778154,-0.9001095831487725,-0.6308796437870179,-0.15019166974209025,-1.2132289078144793,-0.8739366770216921,1446,0.22935896916694973,59460.98981275953,36.89997609902369,72.29521809864076,20.901759558171072,21.123092983747078,34.92962715088474,40.81026032874415,287.9767677774422,0.9123081388084935,-0.8408208950785284,0.804012082974023,-1.2771937222255922,-0.6533787375922532,-0.8825566674914512,2.131701234246831,-1.425810991117762
36061006100,Staten Island,-0.6449677245778125,-0.4101954380204393,-0.6308796437870179,-0.15019166974209025,-1.192070462603321,0.6089910346640642,3658,-0.21631961974255448,114212.63218436677,67.14740035261893,72.04820031888791,44.51858837966907,61.89797107820018,16.05345034260571,40.14938349339946,728.3229107663617,3.506302959999704,1.1392494090776828,0.7875326278571319,0.33310412299892433,2.1999107518814074,-2.026605038195924,2.057336913969749,0.11369544400244053
